id	previousid
TcCLB.424889.10	Tc00.1047053424889.10
TcCLB.424937.10	Tc00.1047053424937.10
TcCLB.424937.20	Tc00.1047053424937.20
TcCLB.425061.10	Tc00.1047053425061.10
TcCLB.425311.9	Tc00.1047053425311.9
TcCLB.425435.10	Tc00.1047053425435.10
TcCLB.425473.10	Tc00.1047053425473.10
TcCLB.425473.20	Tc00.1047053425473.20
TcCLB.425473.30	Tc00.1047053425473.30
TcCLB.425473.40	Tc00.1047053425473.40
TcCLB.425473.50	Tc00.1047053425473.50
TcCLB.425597.10	Tc00.1047053425597.10
TcCLB.425597.5	Tc00.1047053425597.5
TcCLB.425785.18	Tc00.1047053425785.18
TcCLB.425785.9	Tc00.1047053425785.9
TcCLB.425827.10	Tc00.1047053425827.10
TcCLB.425827.20	Tc00.1047053425827.20
TcCLB.425839.10	Tc00.1047053425839.10
TcCLB.425851.9	Tc00.1047053425851.9
TcCLB.425855.9	Tc00.1047053425855.9
TcCLB.425969.5	Tc00.1047053425969.5
TcCLB.425969.9	Tc00.1047053425969.9
TcCLB.426071.10	Tc00.1047053426071.10
TcCLB.426201.10	Tc00.1047053426201.10
TcCLB.426201.20	Tc00.1047053426201.20
TcCLB.426201.30	Tc00.1047053426201.30
TcCLB.426201.40	Tc00.1047053426201.40
TcCLB.426201.50	Tc00.1047053426201.50
TcCLB.426201.60	Tc00.1047053426201.60
TcCLB.426229.10	Tc00.1047053426229.10
TcCLB.426229.20	Tc00.1047053426229.20
TcCLB.426229.30	Tc00.1047053426229.30
TcCLB.426229.40	Tc00.1047053426229.40
TcCLB.426363.10	Tc00.1047053426363.10
TcCLB.426363.20	Tc00.1047053426363.20
TcCLB.426363.30	Tc00.1047053426363.30
TcCLB.426363.40	Tc00.1047053426363.40
TcCLB.426363.50	Tc00.1047053426363.50
TcCLB.426363.60	Tc00.1047053426363.60
TcCLB.426363.70	Tc00.1047053426363.70
TcCLB.426363.80	Tc00.1047053426363.80
TcCLB.426363.90	Tc00.1047053426363.90
TcCLB.426397.9	Tc00.1047053426397.9
TcCLB.426435.9	Tc00.1047053426435.9
TcCLB.426515.10	Tc00.1047053426515.10
TcCLB.426515.20	Tc00.1047053426515.20
TcCLB.426515.30	Tc00.1047053426515.30
TcCLB.426515.40	Tc00.1047053426515.40
TcCLB.426515.50	Tc00.1047053426515.50
TcCLB.426515.60	Tc00.1047053426515.60
TcCLB.426675.9	Tc00.1047053426675.9
TcCLB.426757.10	Tc00.1047053426757.10
TcCLB.426761.10	Tc00.1047053426761.10
TcCLB.426799.19	Tc00.1047053426799.19
TcCLB.426799.9	Tc00.1047053426799.9
TcCLB.426897.10	Tc00.1047053426897.10
TcCLB.426897.4	Tc00.1047053426897.4
TcCLB.427009.10	Tc00.1047053427009.10
TcCLB.427009.20	Tc00.1047053427009.20
TcCLB.427013.10	Tc00.1047053427013.10
TcCLB.427091.10	Tc00.1047053427091.10
TcCLB.427237.9	Tc00.1047053427237.9
TcCLB.427247.10	Tc00.1047053427247.10
TcCLB.427247.4	Tc00.1047053427247.4
TcCLB.427275.10	Tc00.1047053427275.10
TcCLB.427275.20	Tc00.1047053427275.20
TcCLB.427275.30	Tc00.1047053427275.30
TcCLB.427303.10	Tc00.1047053427303.10
TcCLB.427355.10	Tc00.1047053427355.10
TcCLB.427377.10	Tc00.1047053427377.10
TcCLB.427377.20	Tc00.1047053427377.20
TcCLB.427377.30	Tc00.1047053427377.30
TcCLB.427377.40	Tc00.1047053427377.40
TcCLB.427743.9	Tc00.1047053427743.9
TcCLB.427773.10	Tc00.1047053427773.10
TcCLB.427773.20	Tc00.1047053427773.20
TcCLB.427789.10	Tc00.1047053427789.10
TcCLB.427789.20	Tc00.1047053427789.20
TcCLB.427789.30	Tc00.1047053427789.30
TcCLB.427789.39	Tc00.1047053427789.39
TcCLB.427975.10	Tc00.1047053427975.10
TcCLB.427975.20	Tc00.1047053427975.20
TcCLB.427975.30	Tc00.1047053427975.30
TcCLB.427975.40	Tc00.1047053427975.40
TcCLB.427975.50	Tc00.1047053427975.50
TcCLB.427975.60	Tc00.1047053427975.60
TcCLB.428033.10	Tc00.1047053428033.10
TcCLB.428033.20	Tc00.1047053428033.20
TcCLB.428403.10	Tc00.1047053428403.10
TcCLB.428403.5	Tc00.1047053428403.5
TcCLB.428623.10	Tc00.1047053428623.10
TcCLB.428623.20	Tc00.1047053428623.20
TcCLB.428921.10	Tc00.1047053428921.10
TcCLB.428921.20	Tc00.1047053428921.20
TcCLB.428999.10	Tc00.1047053428999.10
TcCLB.428999.20	Tc00.1047053428999.20
TcCLB.428999.30	Tc00.1047053428999.30
TcCLB.429137.10	Tc00.1047053429137.10
TcCLB.429185.20	Tc00.1047053429185.20
TcCLB.429185.31	Tc00.1047053429185.31
TcCLB.429229.10	Tc00.1047053429229.10
TcCLB.429251.10	Tc00.1047053429251.10
TcCLB.429257.10	Tc00.1047053429257.10
TcCLB.429257.20	Tc00.1047053429257.20
TcCLB.429347.10	Tc00.1047053429347.10
TcCLB.429347.20	Tc00.1047053429347.20
TcCLB.429649.10	Tc00.1047053429649.10
TcCLB.429649.20	Tc00.1047053429649.20
TcCLB.429649.30	Tc00.1047053429649.30
TcCLB.429649.40	Tc00.1047053429649.40
TcCLB.429649.50	Tc00.1047053429649.50
TcCLB.429649.60	Tc00.1047053429649.60
TcCLB.429649.70	Tc00.1047053429649.70
TcCLB.429649.80	Tc00.1047053429649.80
TcCLB.429653.10	Tc00.1047053429653.10
TcCLB.429653.20	Tc00.1047053429653.20
TcCLB.429661.10	Tc00.1047053429661.10
TcCLB.429661.20	Tc00.1047053429661.20
TcCLB.429661.30	Tc00.1047053429661.30
TcCLB.429661.40	Tc00.1047053429661.40
TcCLB.429849.10	Tc00.1047053429849.10
TcCLB.429849.20	Tc00.1047053429849.20
TcCLB.429937.10	Tc00.1047053429937.10
TcCLB.430061.9	Tc00.1047053430061.9
TcCLB.430281.10	Tc00.1047053430281.10
TcCLB.430281.20	Tc00.1047053430281.20
TcCLB.430455.10	Tc00.1047053430455.10
TcCLB.430455.20	Tc00.1047053430455.20
TcCLB.430455.30	Tc00.1047053430455.30
TcCLB.430455.40	Tc00.1047053430455.40
TcCLB.430539.10	Tc00.1047053430539.10
TcCLB.430539.20	Tc00.1047053430539.20
TcCLB.430567.10	Tc00.1047053430567.10
TcCLB.430603.10	Tc00.1047053430603.10
TcCLB.430603.20	Tc00.1047053430603.20
TcCLB.430605.10	Tc00.1047053430605.10
TcCLB.430605.20	Tc00.1047053430605.20
TcCLB.430605.29	Tc00.1047053430605.29
TcCLB.430605.40	Tc00.1047053430605.40
TcCLB.430727.9	Tc00.1047053430727.9
TcCLB.430737.10	Tc00.1047053430737.10
TcCLB.430737.20	Tc00.1047053430737.20
TcCLB.430895.10	Tc00.1047053430895.10
TcCLB.430895.16	Tc00.1047053430895.16
TcCLB.430895.4	Tc00.1047053430895.4
TcCLB.431047.10	Tc00.1047053431047.10
TcCLB.431047.20	Tc00.1047053431047.20
TcCLB.431047.30	Tc00.1047053431047.30
TcCLB.431113.10	Tc00.1047053431113.10
TcCLB.431113.20	Tc00.1047053431113.20
TcCLB.431113.30	Tc00.1047053431113.30
TcCLB.431357.10	Tc00.1047053431357.10
TcCLB.431357.20	Tc00.1047053431357.20
TcCLB.431593.10	Tc00.1047053431593.10
TcCLB.431849.10	Tc00.1047053431849.10
TcCLB.431849.20	Tc00.1047053431849.20
TcCLB.431855.10	Tc00.1047053431855.10
TcCLB.431855.20	Tc00.1047053431855.20
TcCLB.431855.30	Tc00.1047053431855.30
TcCLB.431855.40	Tc00.1047053431855.40
TcCLB.431855.50	Tc00.1047053431855.50
TcCLB.431855.60	Tc00.1047053431855.60
TcCLB.431855.70	Tc00.1047053431855.70
TcCLB.431855.80	Tc00.1047053431855.80
TcCLB.431855.90	Tc00.1047053431855.90
TcCLB.431889.10	Tc00.1047053431889.10
TcCLB.431921.10	Tc00.1047053431921.10
TcCLB.432027.9	Tc00.1047053432027.9
TcCLB.432067.10	Tc00.1047053432067.10
TcCLB.432067.20	Tc00.1047053432067.20
TcCLB.432325.10	Tc00.1047053432325.10
TcCLB.432325.20	Tc00.1047053432325.20
TcCLB.432351.10	Tc00.1047053432351.10
TcCLB.432443.10	Tc00.1047053432443.10
TcCLB.432443.20	Tc00.1047053432443.20
TcCLB.432521.10	Tc00.1047053432521.10
TcCLB.432521.20	Tc00.1047053432521.20
TcCLB.432621.9	Tc00.1047053432621.9
TcCLB.432629.10	Tc00.1047053432629.10
TcCLB.432629.30	Tc00.1047053432629.30
TcCLB.432677.10	Tc00.1047053432677.10
TcCLB.432677.20	Tc00.1047053432677.20
TcCLB.432769.10	Tc00.1047053432769.10
TcCLB.432787.10	Tc00.1047053432787.10
TcCLB.432797.10	Tc00.1047053432797.10
TcCLB.432797.20	Tc00.1047053432797.20
TcCLB.432797.30	Tc00.1047053432797.30
TcCLB.432867.10	Tc00.1047053432867.10
TcCLB.432867.20	Tc00.1047053432867.20
TcCLB.432939.10	Tc00.1047053432939.10
TcCLB.432939.20	Tc00.1047053432939.20
TcCLB.432995.9	Tc00.1047053432995.9
TcCLB.432997.10	Tc00.1047053432997.10
TcCLB.433033.10	Tc00.1047053433033.10
TcCLB.433061.10	Tc00.1047053433061.10
TcCLB.433129.10	Tc00.1047053433129.10
TcCLB.433129.20	Tc00.1047053433129.20
TcCLB.433237.10	Tc00.1047053433237.10
TcCLB.433237.20	Tc00.1047053433237.20
TcCLB.433253.10	Tc00.1047053433253.10
TcCLB.433273.10	Tc00.1047053433273.10
TcCLB.433559.10	Tc00.1047053433559.10
TcCLB.433601.10	Tc00.1047053433601.10
TcCLB.433673.10	Tc00.1047053433673.10
TcCLB.433677.10	Tc00.1047053433677.10
TcCLB.433677.19	Tc00.1047053433677.19
TcCLB.433717.10	Tc00.1047053433717.10
TcCLB.433733.10	Tc00.1047053433733.10
TcCLB.434259.10	Tc00.1047053434259.10
TcCLB.434259.19	Tc00.1047053434259.19
TcCLB.434277.10	Tc00.1047053434277.10
TcCLB.434467.10	Tc00.1047053434467.10
TcCLB.434503.10	Tc00.1047053434503.10
TcCLB.434503.20	Tc00.1047053434503.20
TcCLB.434545.10	Tc00.1047053434545.10
TcCLB.434691.10	Tc00.1047053434691.10
TcCLB.434691.20	Tc00.1047053434691.20
TcCLB.434691.30	Tc00.1047053434691.30
TcCLB.434691.40	Tc00.1047053434691.40
TcCLB.434779.10	Tc00.1047053434779.10
TcCLB.434779.20	Tc00.1047053434779.20
TcCLB.434779.30	Tc00.1047053434779.30
TcCLB.434779.40	Tc00.1047053434779.40
TcCLB.434839.10	Tc00.1047053434839.10
TcCLB.434839.20	Tc00.1047053434839.20
TcCLB.434897.10	Tc00.1047053434897.10
TcCLB.434931.10	Tc00.1047053434931.10
TcCLB.434931.20	Tc00.1047053434931.20
TcCLB.434945.10	Tc00.1047053434945.10
TcCLB.434945.4	Tc00.1047053434945.4
TcCLB.434987.10	Tc00.1047053434987.10
TcCLB.434987.20	Tc00.1047053434987.20
TcCLB.434987.30	Tc00.1047053434987.30
TcCLB.434987.40	Tc00.1047053434987.40
TcCLB.434987.50	Tc00.1047053434987.50
TcCLB.434987.60	Tc00.1047053434987.60
TcCLB.435051.10	Tc00.1047053435051.10
TcCLB.435211.10	Tc00.1047053435211.10
TcCLB.435377.10	Tc00.1047053435377.10
TcCLB.435377.20	Tc00.1047053435377.20
TcCLB.435519.10	Tc00.1047053435519.10
TcCLB.435519.19	Tc00.1047053435519.19
TcCLB.435601.10	Tc00.1047053435601.10
TcCLB.435665.10	Tc00.1047053435665.10
TcCLB.436083.9	Tc00.1047053436083.9
TcCLB.436137.9	Tc00.1047053436137.9
TcCLB.436363.10	Tc00.1047053436363.10
TcCLB.436363.20	Tc00.1047053436363.20
TcCLB.436429.10	Tc00.1047053436429.10
TcCLB.436429.20	Tc00.1047053436429.20
TcCLB.436497.10	Tc00.1047053436497.10
TcCLB.436521.9	Tc00.1047053436521.9
TcCLB.436535.10	Tc00.1047053436535.10
TcCLB.436535.19	Tc00.1047053436535.19
TcCLB.436575.10	Tc00.1047053436575.10
TcCLB.436575.20	Tc00.1047053436575.20
TcCLB.436575.30	Tc00.1047053436575.30
TcCLB.436575.40	Tc00.1047053436575.40
TcCLB.436693.10	Tc00.1047053436693.10
TcCLB.436693.20	Tc00.1047053436693.20
TcCLB.436761.10	Tc00.1047053436761.10
TcCLB.436761.20	Tc00.1047053436761.20
TcCLB.436791.10	Tc00.1047053436791.10
TcCLB.437111.10	Tc00.1047053437111.10
TcCLB.437111.20	Tc00.1047053437111.20
TcCLB.437111.30	Tc00.1047053437111.30
TcCLB.437111.40	Tc00.1047053437111.40
TcCLB.437111.50	Tc00.1047053437111.50
TcCLB.437121.9	Tc00.1047053437121.9
TcCLB.437155.9	Tc00.1047053437155.9
TcCLB.437189.10	Tc00.1047053437189.10
TcCLB.437189.20	Tc00.1047053437189.20
TcCLB.437189.30	Tc00.1047053437189.30
TcCLB.437189.40	Tc00.1047053437189.40
TcCLB.437349.10	Tc00.1047053437349.10
TcCLB.437359.10	Tc00.1047053437359.10
TcCLB.437545.10	Tc00.1047053437545.10
TcCLB.437575.18	Tc00.1047053437575.18
TcCLB.437575.9	Tc00.1047053437575.9
TcCLB.437661.10	Tc00.1047053437661.10
TcCLB.437661.20	Tc00.1047053437661.20
TcCLB.437661.30	Tc00.1047053437661.30
TcCLB.437661.40	Tc00.1047053437661.40
TcCLB.437805.9	Tc00.1047053437805.9
TcCLB.437999.9	Tc00.1047053437999.9
TcCLB.438059.10	Tc00.1047053438059.10
TcCLB.438147.18	Tc00.1047053438147.18
TcCLB.438147.9	Tc00.1047053438147.9
TcCLB.438295.10	Tc00.1047053438295.10
TcCLB.438295.20	Tc00.1047053438295.20
TcCLB.438313.9	Tc00.1047053438313.9
TcCLB.438897.10	Tc00.1047053438897.10
TcCLB.438923.10	Tc00.1047053438923.10
TcCLB.439125.10	Tc00.1047053439125.10
TcCLB.439245.10	Tc00.1047053439245.10
TcCLB.439301.9	Tc00.1047053439301.9
TcCLB.439307.19	Tc00.1047053439307.19
TcCLB.439307.9	Tc00.1047053439307.9
TcCLB.439431.10	Tc00.1047053439431.10
TcCLB.439431.20	Tc00.1047053439431.20
TcCLB.439431.30	Tc00.1047053439431.30
TcCLB.439431.40	Tc00.1047053439431.40
TcCLB.439431.50	Tc00.1047053439431.50
TcCLB.439563.10	Tc00.1047053439563.10
TcCLB.439563.20	Tc00.1047053439563.20
TcCLB.439563.30	Tc00.1047053439563.30
TcCLB.439563.40	Tc00.1047053439563.40
TcCLB.439603.10	Tc00.1047053439603.10
TcCLB.439603.20	Tc00.1047053439603.20
TcCLB.439603.30	Tc00.1047053439603.30
TcCLB.439653.10	Tc00.1047053439653.10
TcCLB.439767.10	Tc00.1047053439767.10
TcCLB.439803.9	Tc00.1047053439803.9
TcCLB.439991.10	Tc00.1047053439991.10
TcCLB.440079.10	Tc00.1047053440079.10
TcCLB.440079.20	Tc00.1047053440079.20
TcCLB.440079.30	Tc00.1047053440079.30
TcCLB.440079.40	Tc00.1047053440079.40
TcCLB.440079.50	Tc00.1047053440079.50
TcCLB.440079.60	Tc00.1047053440079.60
TcCLB.440083.10	Tc00.1047053440083.10
TcCLB.440099.10	Tc00.1047053440099.10
TcCLB.440099.19	Tc00.1047053440099.19
TcCLB.440099.28	Tc00.1047053440099.28
TcCLB.440101.10	Tc00.1047053440101.10
TcCLB.440101.20	Tc00.1047053440101.20
TcCLB.440167.10	Tc00.1047053440167.10
TcCLB.440167.20	Tc00.1047053440167.20
TcCLB.440167.30	Tc00.1047053440167.30
TcCLB.440171.10	Tc00.1047053440171.10
TcCLB.440171.20	Tc00.1047053440171.20
TcCLB.440171.30	Tc00.1047053440171.30
TcCLB.440171.40	Tc00.1047053440171.40
TcCLB.440219.10	Tc00.1047053440219.10
TcCLB.440343.9	Tc00.1047053440343.9
TcCLB.440363.10	Tc00.1047053440363.10
TcCLB.440363.19	Tc00.1047053440363.19
TcCLB.440379.10	Tc00.1047053440379.10
TcCLB.440623.10	Tc00.1047053440623.10
TcCLB.440623.20	Tc00.1047053440623.20
TcCLB.441061.9	Tc00.1047053441061.9
TcCLB.441241.10	Tc00.1047053441241.10
TcCLB.441401.10	Tc00.1047053441401.10
TcCLB.441729.9	Tc00.1047053441729.9
TcCLB.441923.10	Tc00.1047053441923.10
TcCLB.441967.9	Tc00.1047053441967.9
TcCLB.442265.10	Tc00.1047053442265.10
TcCLB.442287.10	Tc00.1047053442287.10
TcCLB.442297.10	Tc00.1047053442297.10
TcCLB.442383.19	Tc00.1047053442383.19
TcCLB.442383.9	Tc00.1047053442383.9
TcCLB.442427.10	Tc00.1047053442427.10
TcCLB.442495.10	Tc00.1047053442495.10
TcCLB.442495.19	Tc00.1047053442495.19
TcCLB.442629.9	Tc00.1047053442629.9
TcCLB.442801.10	Tc00.1047053442801.10
TcCLB.442801.5	Tc00.1047053442801.5
TcCLB.442895.10	Tc00.1047053442895.10
TcCLB.443035.10	Tc00.1047053443035.10
TcCLB.443397.9	Tc00.1047053443397.9
TcCLB.443403.9	Tc00.1047053443403.9
TcCLB.443533.10	Tc00.1047053443533.10
TcCLB.443541.10	Tc00.1047053443541.10
TcCLB.443683.9	Tc00.1047053443683.9
TcCLB.443839.10	Tc00.1047053443839.10
TcCLB.443839.20	Tc00.1047053443839.20
TcCLB.443899.10	Tc00.1047053443899.10
TcCLB.443971.10	Tc00.1047053443971.10
TcCLB.444015.10	Tc00.1047053444015.10
TcCLB.444015.20	Tc00.1047053444015.20
TcCLB.444015.30	Tc00.1047053444015.30
TcCLB.444019.10	Tc00.1047053444019.10
TcCLB.444019.20	Tc00.1047053444019.20
TcCLB.444019.30	Tc00.1047053444019.30
TcCLB.444019.40	Tc00.1047053444019.40
TcCLB.444331.10	Tc00.1047053444331.10
TcCLB.444353.10	Tc00.1047053444353.10
TcCLB.444353.20	Tc00.1047053444353.20
TcCLB.444353.30	Tc00.1047053444353.30
TcCLB.444717.10	Tc00.1047053444717.10
TcCLB.444717.20	Tc00.1047053444717.20
TcCLB.444721.10	Tc00.1047053444721.10
TcCLB.444721.20	Tc00.1047053444721.20
TcCLB.444777.10	Tc00.1047053444777.10
TcCLB.444777.20	Tc00.1047053444777.20
TcCLB.444777.29	Tc00.1047053444777.29
TcCLB.444897.10	Tc00.1047053444897.10
TcCLB.445007.10	Tc00.1047053445007.10
TcCLB.445011.10	Tc00.1047053445011.10
TcCLB.445011.19	Tc00.1047053445011.19
TcCLB.445281.9	Tc00.1047053445281.9
TcCLB.445315.10	Tc00.1047053445315.10
TcCLB.445315.20	Tc00.1047053445315.20
TcCLB.445315.30	Tc00.1047053445315.30
TcCLB.445315.40	Tc00.1047053445315.40
TcCLB.445315.50	Tc00.1047053445315.50
TcCLB.445315.60	Tc00.1047053445315.60
TcCLB.445315.70	Tc00.1047053445315.70
TcCLB.445323.10	Tc00.1047053445323.10
TcCLB.445429.10	Tc00.1047053445429.10
TcCLB.445429.20	Tc00.1047053445429.20
TcCLB.445429.30	Tc00.1047053445429.30
TcCLB.445553.10	Tc00.1047053445553.10
TcCLB.445557.10	Tc00.1047053445557.10
TcCLB.445635.10	Tc00.1047053445635.10
TcCLB.445777.10	Tc00.1047053445777.10
TcCLB.445783.10	Tc00.1047053445783.10
TcCLB.445797.10	Tc00.1047053445797.10
TcCLB.445797.20	Tc00.1047053445797.20
TcCLB.445849.10	Tc00.1047053445849.10
TcCLB.445869.10	Tc00.1047053445869.10
TcCLB.446067.9	Tc00.1047053446067.9
TcCLB.446129.10	Tc00.1047053446129.10
TcCLB.446303.10	Tc00.1047053446303.10
TcCLB.446303.20	Tc00.1047053446303.20
TcCLB.446303.30	Tc00.1047053446303.30
TcCLB.446325.9	Tc00.1047053446325.9
TcCLB.446739.10	Tc00.1047053446739.10
TcCLB.446743.10	Tc00.1047053446743.10
TcCLB.446785.10	Tc00.1047053446785.10
TcCLB.447031.10	Tc00.1047053447031.10
TcCLB.447135.10	Tc00.1047053447135.10
TcCLB.447255.10	Tc00.1047053447255.10
TcCLB.447255.20	Tc00.1047053447255.20
TcCLB.447255.29	Tc00.1047053447255.29
TcCLB.447255.4	Tc00.1047053447255.4
TcCLB.447311.10	Tc00.1047053447311.10
TcCLB.447311.20	Tc00.1047053447311.20
TcCLB.447483.10	Tc00.1047053447483.10
TcCLB.447483.4	Tc00.1047053447483.4
TcCLB.447511.10	Tc00.1047053447511.10
TcCLB.447665.10	Tc00.1047053447665.10
TcCLB.447705.19	Tc00.1047053447705.19
TcCLB.447705.9	Tc00.1047053447705.9
TcCLB.447801.10	Tc00.1047053447801.10
TcCLB.447847.10	Tc00.1047053447847.10
TcCLB.447847.19	Tc00.1047053447847.19
TcCLB.447899.10	Tc00.1047053447899.10
TcCLB.447925.10	Tc00.1047053447925.10
TcCLB.448197.10	Tc00.1047053448197.10
TcCLB.448329.10	Tc00.1047053448329.10
TcCLB.448387.9	Tc00.1047053448387.9
TcCLB.448501.10	Tc00.1047053448501.10
TcCLB.448501.20	Tc00.1047053448501.20
TcCLB.448501.30	Tc00.1047053448501.30
TcCLB.448501.40	Tc00.1047053448501.40
TcCLB.448551.10	Tc00.1047053448551.10
TcCLB.448551.20	Tc00.1047053448551.20
TcCLB.448551.30	Tc00.1047053448551.30
TcCLB.448551.40	Tc00.1047053448551.40
TcCLB.448567.9	Tc00.1047053448567.9
TcCLB.448595.10	Tc00.1047053448595.10
TcCLB.448595.20	Tc00.1047053448595.20
TcCLB.448653.10	Tc00.1047053448653.10
TcCLB.448661.10	Tc00.1047053448661.10
TcCLB.448661.20	Tc00.1047053448661.20
TcCLB.448999.10	Tc00.1047053448999.10
TcCLB.448999.20	Tc00.1047053448999.20
TcCLB.448999.30	Tc00.1047053448999.30
TcCLB.449247.10	Tc00.1047053449247.10
TcCLB.449247.20	Tc00.1047053449247.20
TcCLB.449247.4	Tc00.1047053449247.4
TcCLB.449607.10	Tc00.1047053449607.10
TcCLB.449707.10	Tc00.1047053449707.10
TcCLB.449707.20	Tc00.1047053449707.20
TcCLB.449721.10	Tc00.1047053449721.10
TcCLB.449721.20	Tc00.1047053449721.20
TcCLB.449759.9	Tc00.1047053449759.9
TcCLB.449861.10	Tc00.1047053449861.10
TcCLB.449861.20	Tc00.1047053449861.20
TcCLB.450019.9	Tc00.1047053450019.9
TcCLB.450061.10	Tc00.1047053450061.10
TcCLB.450091.10	Tc00.1047053450091.10
TcCLB.450091.20	Tc00.1047053450091.20
TcCLB.450091.30	Tc00.1047053450091.30
TcCLB.450091.40	Tc00.1047053450091.40
TcCLB.450091.50	Tc00.1047053450091.50
TcCLB.450099.10	Tc00.1047053450099.10
TcCLB.450155.9	Tc00.1047053450155.9
TcCLB.450161.10	Tc00.1047053450161.10
TcCLB.450313.10	Tc00.1047053450313.10
TcCLB.450313.20	Tc00.1047053450313.20
TcCLB.450313.30	Tc00.1047053450313.30
TcCLB.450313.40	Tc00.1047053450313.40
TcCLB.450489.10	Tc00.1047053450489.10
TcCLB.450555.10	Tc00.1047053450555.10
TcCLB.450555.20	Tc00.1047053450555.20
TcCLB.450593.10	Tc00.1047053450593.10
TcCLB.450899.10	Tc00.1047053450899.10
TcCLB.450899.20	Tc00.1047053450899.20
TcCLB.450899.30	Tc00.1047053450899.30
TcCLB.450899.40	Tc00.1047053450899.40
TcCLB.450899.50	Tc00.1047053450899.50
TcCLB.450963.10	Tc00.1047053450963.10
TcCLB.450965.10	Tc00.1047053450965.10
TcCLB.451157.10	Tc00.1047053451157.10
TcCLB.451157.20	Tc00.1047053451157.20
TcCLB.451263.9	Tc00.1047053451263.9
TcCLB.451389.10	Tc00.1047053451389.10
TcCLB.451389.20	Tc00.1047053451389.20
TcCLB.451601.10	Tc00.1047053451601.10
TcCLB.451601.20	Tc00.1047053451601.20
TcCLB.451799.10	Tc00.1047053451799.10
TcCLB.451937.10	Tc00.1047053451937.10
TcCLB.451951.10	Tc00.1047053451951.10
TcCLB.452009.10	Tc00.1047053452009.10
TcCLB.452009.20	Tc00.1047053452009.20
TcCLB.452039.9	Tc00.1047053452039.9
TcCLB.452225.10	Tc00.1047053452225.10
TcCLB.452225.20	Tc00.1047053452225.20
TcCLB.452225.30	Tc00.1047053452225.30
TcCLB.452225.40	Tc00.1047053452225.40
TcCLB.452225.50	Tc00.1047053452225.50
TcCLB.452275.10	Tc00.1047053452275.10
TcCLB.452275.20	Tc00.1047053452275.20
TcCLB.452275.30	Tc00.1047053452275.30
TcCLB.452275.40	Tc00.1047053452275.40
TcCLB.452283.10	Tc00.1047053452283.10
TcCLB.452283.4	Tc00.1047053452283.4
TcCLB.452475.10	Tc00.1047053452475.10
TcCLB.452665.10	Tc00.1047053452665.10
TcCLB.452665.20	Tc00.1047053452665.20
TcCLB.452665.30	Tc00.1047053452665.30
TcCLB.452699.10	Tc00.1047053452699.10
TcCLB.452699.30	Tc00.1047053452699.30
TcCLB.452699.5	Tc00.1047053452699.5
TcCLB.452755.10	Tc00.1047053452755.10
TcCLB.452755.20	Tc00.1047053452755.20
TcCLB.452895.10	Tc00.1047053452895.10
TcCLB.453445.10	Tc00.1047053453445.10
TcCLB.453445.20	Tc00.1047053453445.20
TcCLB.453639.10	Tc00.1047053453639.10
TcCLB.453639.20	Tc00.1047053453639.20
TcCLB.453639.30	Tc00.1047053453639.30
TcCLB.453643.10	Tc00.1047053453643.10
TcCLB.453643.20	Tc00.1047053453643.20
TcCLB.453643.30	Tc00.1047053453643.30
TcCLB.453767.20	Tc00.1047053453767.20
TcCLB.453767.50	Tc00.1047053453767.50
TcCLB.453917.9	Tc00.1047053453917.9
TcCLB.453955.10	Tc00.1047053453955.10
TcCLB.453955.20	Tc00.1047053453955.20
TcCLB.453979.10	Tc00.1047053453979.10
TcCLB.453979.20	Tc00.1047053453979.20
TcCLB.453979.30	Tc00.1047053453979.30
TcCLB.453995.10	Tc00.1047053453995.10
TcCLB.454369.10	Tc00.1047053454369.10
TcCLB.454391.10	Tc00.1047053454391.10
TcCLB.454403.10	Tc00.1047053454403.10
TcCLB.454403.30	Tc00.1047053454403.30
TcCLB.454655.10	Tc00.1047053454655.10
TcCLB.454655.20	Tc00.1047053454655.20
TcCLB.454737.10	Tc00.1047053454737.10
TcCLB.454787.10	Tc00.1047053454787.10
TcCLB.454787.20	Tc00.1047053454787.20
TcCLB.455093.10	Tc00.1047053455093.10
TcCLB.455093.20	Tc00.1047053455093.20
TcCLB.455171.9	Tc00.1047053455171.9
TcCLB.455207.10	Tc00.1047053455207.10
TcCLB.455207.20	Tc00.1047053455207.20
TcCLB.455207.30	Tc00.1047053455207.30
TcCLB.455481.10	Tc00.1047053455481.10
TcCLB.455481.20	Tc00.1047053455481.20
TcCLB.455721.9	Tc00.1047053455721.9
TcCLB.455727.10	Tc00.1047053455727.10
TcCLB.455763.10	Tc00.1047053455763.10
TcCLB.455913.10	Tc00.1047053455913.10
TcCLB.456021.10	Tc00.1047053456021.10
TcCLB.456041.10	Tc00.1047053456041.10
TcCLB.456097.10	Tc00.1047053456097.10
TcCLB.456097.30	Tc00.1047053456097.30
TcCLB.456139.10	Tc00.1047053456139.10
TcCLB.456251.10	Tc00.1047053456251.10
TcCLB.456627.10	Tc00.1047053456627.10
TcCLB.456715.10	Tc00.1047053456715.10
TcCLB.456715.20	Tc00.1047053456715.20
TcCLB.456715.30	Tc00.1047053456715.30
TcCLB.457067.10	Tc00.1047053457067.10
TcCLB.457101.10	Tc00.1047053457101.10
TcCLB.457101.20	Tc00.1047053457101.20
TcCLB.457101.30	Tc00.1047053457101.30
TcCLB.457109.9	Tc00.1047053457109.9
TcCLB.457113.10	Tc00.1047053457113.10
